building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp
253,0,75.78,2,Education,65907,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
254,0,113.05,2,Entertainment/public assembly,254766,1989.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
255,0,22.94,2,Education,49078,1914.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
256,0,7.09,2,Education,16744,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
257,0,42.96,2,Education,75650,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
258,0,52.65,2,Education,71224,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
259,0,174.62,2,Education,77469,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
260,0,197.27,2,Education,126985,1979.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
261,0,75.07,2,Education,89770,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
262,0,15.38,2,Entertainment/public assembly,20804,1999.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
263,0,69.45,2,Education,87673,1960.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
264,0,89.92,2,Office,83660,1973.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
265,0,127.47,2,Office,118966,1988.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
266,0,28.08,2,Education,30543,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
267,0,73.99,2,Entertainment/public assembly,72193,2013.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
268,0,48.82,2,Entertainment/public assembly,77844,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
269,0,143.72,2,Entertainment/public assembly,809530,1958.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
270,0,12.21,2,Office,29778,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
271,0,54.45,2,Education,71421,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
272,0,15.94,2,Education,4583,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
273,0,321.35,2,Office,140345,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
274,0,13.33,2,Office,42214,1985.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
275,0,91.88,2,Office,70832,2014.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
276,0,113.01,2,Office,70837,2014.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
277,0,76.31,2,Education,12761,1909.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
278,0,118.47,2,Office,148101,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
279,0,38.1,2,Education,49384,1967.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
280,0,17.2,2,Entertainment/public assembly,105505,2008.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
281,0,26.11,2,Food sales and service,28862,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
282,0,12.08,2,Office,28750,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
283,0,47.95,2,Entertainment/public assembly,51920,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
284,0,130.78,2,Entertainment/public assembly,230259,1975.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
285,0,177.21,2,Utility,21958,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
286,0,25.02,2,Lodging/residential,32841,1935.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
287,0,24.39,2,Office,33713,1956.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
288,0,25.02,2,Entertainment/public assembly,10733,2005.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
289,0,17.76,2,Entertainment/public assembly,9666,2005.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
290,0,25.54,2,Office,51732,1966.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
291,0,125.5,3,Public services,90635,2011.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
292,0,137.18,3,Public services,33743,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
293,0,631.24,3,Office,408000,2010.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
294,0,60.59,3,Entertainment/public assembly,14913,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
295,0,28.21,3,Education,83400,1942.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
296,0,37.12,3,Public services,22000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
297,0,72.3,3,Education,66200,1950.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
298,0,15.65,3,Entertainment/public assembly,39541,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
301,0,47.52,3,Public services,51176,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
302,0,29.87,3,Education,57100,2015.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
303,0,14.86,3,Entertainment/public assembly,15950,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
304,0,0.07,3,Entertainment/public assembly,194300,1900.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
305,0,38.65,3,Office,8637,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
306,0,60.48,3,Education,51500,1931.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
307,0,13.15,3,Public services,10873,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
308,0,11.14,3,Public services,5033,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
309,0,1.56,3,Entertainment/public assembly,2067,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
310,0,21.64,3,Public services,22000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
311,0,32.82,3,Education,50000,1928.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
312,0,9.92,3,Entertainment/public assembly,6625,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
313,0,105.84,3,Education,103800,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
314,0,3.21,3,Education,225000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
315,0,18.31,3,Entertainment/public assembly,20644,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
316,0,17.83,3,Public services,78550,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
317,0,18.86,3,Office,16098,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
318,0,167.36,3,Office,105000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
319,0,19.57,3,Public services,13100,1929.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
320,0,109.12,3,Education,105500,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
321,0,24.83,3,Public services,15913,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
322,0,23.48,3,Education,37083,1908.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
323,0,333.0,3,Education,282200,1928.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
324,0,15.95,3,Entertainment/public assembly,11910,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
325,0,31.54,3,Education,59200,1959.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
326,0,36.59,3,Entertainment/public assembly,45548,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
327,0,116.13,3,Education,99325,1927.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
328,0,22.25,3,Education,47200,1935.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
329,0,1.12,3,Entertainment/public assembly,3133,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
330,0,53.3,3,Education,65000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
331,0,443.23,3,Education,288800,1923.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
332,0,328.87,3,Education,90400,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
333,0,41.99,3,Education,59900,1962.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
334,0,34.02,3,Education,57100,1960.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
335,0,381.16,3,Office,229000,2010.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
336,0,15.12,3,Education,43000,1923.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
337,0,99.29,3,Entertainment/public assembly,22334,1977.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
338,0,88.56,3,Entertainment/public assembly,23803,1969.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
339,0,14.47,3,Education,71100,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
340,0,9.41,3,Entertainment/public assembly,1843,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
341,0,136.09,3,Education,158000,1959.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
342,0,15.24,3,Lodging/residential,15420,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
343,0,19.42,3,Public services,22000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
344,0,81.63,3,Education,77500,1942.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
345,0,2.4,3,Lodging/residential,7250,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
346,0,33.64,3,Entertainment/public assembly,17709,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
347,0,92.38,3,Education,75900,1974.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
348,0,13.32,3,Public services,10577,1969.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
349,0,84.11,3,Public services,45098,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
350,0,137.61,3,Education,83800,1944.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
351,0,39.04,3,Education,58908,1910.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
352,0,216.54,3,Education,144900,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
353,0,97.06,3,Education,99700,1955.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
354,0,26.86,3,Education,77500,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
355,0,150.19,3,Education,182500,1970.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
356,0,1.16,3,Public services,4336,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
357,0,0.88,3,Lodging/residential,2000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
358,0,54.35,3,Education,77700,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
359,0,4.33,3,Public services,4925,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
360,0,46.19,3,Education,69600,1949.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
361,0,19.9,3,Public services,13224,1965.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
362,0,6.71,3,Public services,21368,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
363,0,32.57,3,Education,69300,2017.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
364,0,111.69,3,Education,83800,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
365,0,1122.72,3,Healthcare,819577,1922.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
366,0,17.77,3,Public services,9941,1963.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
367,0,48.92,3,Entertainment/public assembly,20584,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
368,0,39.45,3,Retail,16500,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
369,0,13.09,3,Public services,6431,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
370,0,17.3,3,Entertainment/public assembly,15960,2005.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
371,0,3.76,3,Entertainment/public assembly,5554,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
372,0,30.67,3,Education,49100,1911.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
373,0,73.27,3,Education,46484,1932.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
374,0,226.14,3,Lodging/residential,350000,1949.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
375,0,1714.25,3,Office,850354,1989.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
376,0,670.8,3,Office,585955,1942.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
377,0,8.09,3,Public services,12506,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
378,0,32.69,3,Public services,35241,1978.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
379,0,8.69,3,Entertainment/public assembly,7675,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
380,0,56.47,3,Education,95100,1927.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
381,0,8.57,3,Entertainment/public assembly,1858,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
382,0,50.47,3,Education,47984,2002.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
383,0,20.58,3,Warehouse/storage,27318,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
384,0,16.85,3,Office,13728,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
385,0,22.7,3,Public services,18432,1973.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
386,0,42.17,3,Entertainment/public assembly,17262,2003.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
387,0,76.66,3,Education,104200,2009.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
388,0,34.74,3,Public services,30810,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
389,0,67.97,3,Education,57165,2014.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
390,0,58.55,3,Office,34400,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
391,0,66.97,3,Education,87107,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
392,0,57.3,3,Education,53000,1912.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
393,0,24.6,3,Education,59400,1900.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
394,0,17.7,3,Entertainment/public assembly,3545,2000.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
395,0,14.18,3,Public services,8925,1912.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
396,0,27.53,3,Public services,16768,1980.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
397,0,51.12,3,Public services,54061,2006.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
398,0,47.67,3,Education,62200,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
399,0,73.76,3,Education,180000,1939.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
400,0,21.68,3,Public services,19315,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
401,0,20.71,3,Entertainment/public assembly,12660,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
402,0,5.32,3,Public services,2818,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
404,0,151.56,3,Public services,5783,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
405,0,59.63,3,Education,82200,1916.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
406,0,7.61,3,Entertainment/public assembly,2347,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
407,0,551.65,3,Education,325217,2006.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
408,0,9.31,3,Entertainment/public assembly,16098,1929.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
409,0,119.61,3,Education,38500,2016.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
410,0,41.23,3,Education,64113,1924.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
411,0,12.04,3,Entertainment/public assembly,6139,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
412,0,46.22,3,Education,110000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
413,0,7.15,3,Warehouse/storage,14839,2005.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
414,0,29.29,3,Entertainment/public assembly,36387,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
415,0,17.21,3,Education,41329,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
416,0,10.3,3,Public services,7079,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
417,0,86.54,3,Education,69600,1978.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
418,0,52.3,3,Entertainment/public assembly,86120,1926.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
419,0,89.37,3,Education,271300,1940.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
420,0,267.83,3,Public services,81397,2004.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
421,0,34.5,3,Entertainment/public assembly,11274,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
422,0,5.0,3,Public services,8726,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
423,0,1.96,3,Entertainment/public assembly,969,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
424,0,14.78,3,Public services,32527,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
425,0,119.57,3,Warehouse/storage,202829,1983.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
426,0,76.98,3,Education,101400,1930.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
427,0,18.24,3,Public services,14269,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
428,0,3.86,3,Entertainment/public assembly,1396,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
429,0,13.72,3,Public services,11934,1930.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
430,0,36.58,3,Public services,23918,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
431,0,13.98,3,Parking,1760,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
432,0,222.22,3,Public services,103200,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
433,0,64.95,3,Entertainment/public assembly,23055,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
434,0,4.09,3,Education,39500,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
435,0,38.28,3,Office,29916,2002.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
436,0,11.04,3,Lodging/residential,15574,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
437,0,104.05,3,Entertainment/public assembly,11651,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
438,0,85.6,3,Public services,36562,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
439,0,57.5,3,Office,62205,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
440,0,54.57,3,Public services,35033,1962.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
441,0,27.84,3,Public services,3267,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
442,0,55.42,3,Education,70800,1964.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
443,0,68.7,3,Education,109000,1940.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
444,0,15.86,3,Public services,12945,1960.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
445,0,103.94,3,Education,40950,1910.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
446,0,186.17,3,Public services,43992,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
447,0,22.23,3,Public services,21472,2011.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
448,0,675.97,3,Office,328760,1904.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
449,0,13.67,3,Lodging/residential,18340,1900.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
450,0,61.53,3,Education,116872,1931.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
451,0,6.45,3,Entertainment/public assembly,5013,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
452,0,83.32,3,Education,155100,1931.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
453,0,16.94,3,Public services,24875,1984.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
454,0,29.44,3,Public services,16576,1932.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
455,0,9.77,3,Healthcare,29192,2014.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
456,0,14.42,3,Public services,14125,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
457,0,87.61,3,Education,79700,1932.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
458,0,15.84,3,Entertainment/public assembly,4589,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
459,0,70.09,3,Entertainment/public assembly,36744,2004.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
460,0,17.48,3,Public services,17927,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
461,0,88.95,3,Education,69400,1959.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
462,0,10.69,3,Public services,9226,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
463,0,12.74,3,Public services,25000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
464,0,16.93,3,Public services,9816,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
465,0,26.5,3,Office,6400,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
466,0,14.67,3,Public services,22500,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
467,0,125.43,3,Public services,47439,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
468,0,32.52,3,Office,40000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
469,0,22.54,3,Public services,13044,1913.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
470,0,12.37,3,Public services,24618,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
471,0,124.47,3,Education,170000,1956.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
472,0,66.39,3,Education,69400,1911.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
473,0,76.39,3,Public services,46007,1950.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
474,0,12.76,3,Public services,10151,1966.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
475,0,1072.79,3,Office,474680,1986.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
476,0,1.76,3,Entertainment/public assembly,1102,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
477,0,23.52,3,Public services,21600,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
478,0,48.66,3,Lodging/residential,31283,1935.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
479,0,81.03,3,Public services,43955,1978.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
480,0,15.38,3,Office,30000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
481,0,55.18,3,Education,104294,1976.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
482,0,402.82,3,Education,394000,2013.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
483,0,297.93,3,Education,207000,1935.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
484,0,55.82,3,Public services,18000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
485,0,109.23,3,Public services,22000,2007.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
486,0,132.76,3,Education,86375,1903.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
487,0,26.58,3,Education,66600,1959.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
488,0,53.86,3,Education,69600,1908.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
489,0,208.75,3,Education,85039,1925.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
490,0,94.89,3,Education,98900,1961.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
491,0,53.34,3,Education,66600,1970.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
492,0,113.24,3,Education,193800,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
493,0,290.52,3,Education,283000,2014.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
494,0,43.36,3,Education,72800,1959.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
495,0,43.59,3,Education,47500,1968.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
496,0,33.68,3,Public services,16200,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
497,0,12.69,3,Public services,7732,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
498,0,23.79,3,Entertainment/public assembly,14842,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
499,0,81.07,3,Education,376507,2011.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
500,0,185.73,3,Education,99975,1968.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
501,0,62.55,3,Education,66404,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
502,0,49.08,3,Public services,6010,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
503,0,19.52,3,Other,10762,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
504,0,149.06,3,Warehouse/storage,112536,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
505,0,97.87,3,Warehouse/storage,51622,1975.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
506,0,426.03,3,Other,34400,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
507,0,35.53,3,Education,61151,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
508,0,9.19,3,Other,112283,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
509,0,46.16,3,Other,10578,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
510,0,8.95,3,Public services,4581,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
511,0,15.1,3,Public services,12316,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
512,0,8.24,3,Lodging/residential,5000,2010.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
513,0,184.38,3,Public services,112283,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
514,0,12.53,3,Public services,12750,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
515,0,61.92,3,Education,63900,1921.0,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
516,0,114.83,3,Public services,9000,,,9.4,,2.8,0.0,1021.5,350.0,6.2,1451610000
